avgTemp,avgTempRange,avgHumidity,avgHumidityRange,durationDays,brix,pol,purity,actualRendement,baseRen
24.0,23-25,70.0,61-80,2,20.2,15.41,76.29,7.74,7.31
24.0,23-25,70.0,61-80,3,20.2,15.41,76.29,7.48,7.31
24.0,23-25,70.0,61-80,4,20.2,15.41,76.29,7.07,7.31
24.0,23-25,90.0,81-100,2,20.2,15.41,76.29,7.65,7.31
24.0,23-25,90.0,81-100,3,20.2,15.41,76.29,7.4,7.31
24.0,23-25,90.0,81-100,4,20.2,15.41,76.29,7.01,7.31
27.0,26-28,50.0,40-60,2,20.2,15.41,76.29,7.64,7.31
27.0,26-28,50.0,40-60,3,20.2,15.41,76.29,7.32,7.31
27.0,26-28,50.0,40-60,4,20.2,15.41,76.29,6.97,7.31
27.0,26-28,70.0,61-80,2,20.2,15.41,76.29,7.61,7.31
27.0,26-28,70.0,61-80,3,20.2,15.41,76.29,7.25,7.31
27.0,26-28,70.0,61-80,4,20.2,15.41,76.29,6.98,7.31
27.0,26-28,90.0,81-100,2,20.2,15.41,76.29,7.54,7.31
27.0,26-28,90.0,81-100,3,20.2,15.41,76.29,7.18,7.31
27.0,26-28,90.0,81-100,4,20.2,15.41,76.29,6.88,7.31
30.0,29-31,50.0,40-60,2,20.2,15.41,76.29,7.41,7.31
30.0,29-31,50.0,40-60,3,20.2,15.41,76.29,7.07,7.31
30.0,29-31,50.0,40-60,4,20.2,15.41,76.29,6.73,7.31
30.0,29-31,70.0,61-80,2,20.2,15.41,76.29,7.34,7.31
30.0,29-31,70.0,61-80,3,20.2,15.41,76.29,7.07,7.31
30.0,29-31,70.0,61-80,4,20.2,15.41,76.29,6.71,7.31
30.0,29-31,90.0,81-100,2,20.2,15.41,76.29,7.27,7.31
30.0,29-31,90.0,81-100,3,20.2,15.41,76.29,7.0,7.31
30.0,29-31,90.0,81-100,4,20.2,15.41,76.29,6.65,7.31
33.5,32-35,50.0,40-60,2,20.2,15.41,76.29,7.13,7.31
33.5,32-35,50.0,40-60,3,20.2,15.41,76.29,6.85,7.31
33.5,32-35,50.0,40-60,4,20.2,15.41,76.29,6.45,7.31
33.5,32-35,70.0,61-80,2,20.2,15.41,76.29,7.11,7.31
33.5,32-35,70.0,61-80,3,20.2,15.41,76.29,6.78,7.31
33.5,32-35,70.0,61-80,4,20.2,15.41,76.29,6.45,7.31
33.5,32-35,90.0,81-100,2,20.2,15.41,76.29,6.99,7.31
33.5,32-35,90.0,81-100,3,20.2,15.41,76.29,6.66,7.31
33.5,32-35,90.0,81-100,4,20.2,15.41,76.29,6.34,7.31
24.0,23-25,50.0,40-60,2,15.9,13.46,84.65,7.46,6.99
24.0,23-25,50.0,40-60,3,15.9,13.46,84.65,7.19,6.99
24.0,23-25,50.0,40-60,4,15.9,13.46,84.65,6.82,6.99
24.0,23-25,70.0,61-80,2,15.9,13.46,84.65,7.45,6.99
24.0,23-25,70.0,61-80,3,15.9,13.46,84.65,7.14,6.99
24.0,23-25,70.0,61-80,4,15.9,13.46,84.65,6.79,6.99
24.0,23-25,90.0,81-100,2,15.9,13.46,84.65,7.31,6.99
24.0,23-25,90.0,81-100,3,15.9,13.46,84.65,7.09,6.99
24.0,23-25,90.0,81-100,4,15.9,13.46,84.65,6.72,6.99
27.0,26-28,50.0,40-60,2,15.9,13.46,84.65,7.35,6.99
27.0,26-28,50.0,40-60,3,15.9,13.46,84.65,7.0,6.99
27.0,26-28,50.0,40-60,4,15.9,13.46,84.65,6.67,6.99
27.0,26-28,70.0,61-80,2,15.9,13.46,84.65,7.23,6.99
27.0,26-28,70.0,61-80,3,15.9,13.46,84.65,6.97,6.99
27.0,26-28,70.0,61-80,4,15.9,13.46,84.65,6.58,6.99
27.0,26-28,90.0,81-100,2,15.9,13.46,84.65,7.2,6.99
27.0,26-28,90.0,81-100,3,15.9,13.46,84.65,6.9,6.99
27.0,26-28,90.0,81-100,4,15.9,13.46,84.65,6.53,6.99
30.0,29-31,50.0,40-60,2,15.9,13.46,84.65,7.08,6.99
30.0,29-31,50.0,40-60,3,15.9,13.46,84.65,6.82,6.99
30.0,29-31,50.0,40-60,4,15.9,13.46,84.65,6.39,6.99
30.0,29-31,70.0,61-80,2,15.9,13.46,84.65,7.06,6.99
30.0,29-31,70.0,61-80,3,15.9,13.46,84.65,6.7,6.99
30.0,29-31,70.0,61-80,4,15.9,13.46,84.65,6.33,6.99
30.0,29-31,90.0,81-100,2,15.9,13.46,84.65,6.92,6.99
30.0,29-31,90.0,81-100,3,15.9,13.46,84.65,6.68,6.99
30.0,29-31,90.0,81-100,4,15.9,13.46,84.65,6.29,6.99
33.5,32-35,50.0,40-60,2,15.9,13.46,84.65,6.84,6.99
33.5,32-35,50.0,40-60,3,15.9,13.46,84.65,6.5,6.99
33.5,32-35,50.0,40-60,4,15.9,13.46,84.65,6.1,6.99
33.5,32-35,70.0,61-80,2,15.9,13.46,84.65,6.77,6.99
33.5,32-35,70.0,61-80,3,15.9,13.46,84.65,6.41,6.99
33.5,32-35,70.0,61-80,4,15.9,13.46,84.65,6.13,6.99
33.5,32-35,90.0,81-100,2,15.9,13.46,84.65,6.64,6.99
33.5,32-35,90.0,81-100,3,15.9,13.46,84.65,6.35,6.99
33.5,32-35,90.0,81-100,4,15.9,13.46,84.65,6.05,6.99
24.0,23-25,50.0,40-60,2,16.8,14.1,83.93,7.85,7.32
24.0,23-25,50.0,40-60,3,16.8,14.1,83.93,7.49,7.32
24.0,23-25,50.0,40-60,4,16.8,14.1,83.93,7.18,7.32
24.0,23-25,70.0,61-80,2,16.8,14.1,83.93,7.72,7.32
24.0,23-25,70.0,61-80,3,16.8,14.1,83.93,7.48,7.32
24.0,23-25,70.0,61-80,4,16.8,14.1,83.93,7.12,7.32
24.0,23-25,90.0,81-100,2,16.8,14.1,83.93,7.64,7.32
24.0,23-25,90.0,81-100,3,16.8,14.1,83.93,7.35,7.32
24.0,23-25,90.0,81-100,4,16.8,14.1,83.93,6.98,7.32
27.0,26-28,50.0,40-60,2,16.8,14.1,83.93,7.64,7.32
27.0,26-28,50.0,40-60,3,16.8,14.1,83.93,7.32,7.32
27.0,26-28,50.0,40-60,4,16.8,14.1,83.93,7.01,7.32
27.0,26-28,70.0,61-80,2,16.8,14.1,83.93,7.65,7.32
27.0,26-28,70.0,61-80,3,16.8,14.1,83.93,7.25,7.32
27.0,26-28,70.0,61-80,4,16.8,14.1,83.93,6.95,7.32
27.0,26-28,90.0,81-100,2,16.8,14.1,83.93,7.53,7.32
27.0,26-28,90.0,81-100,3,16.8,14.1,83.93,7.26,7.32
27.0,26-28,90.0,81-100,4,16.8,14.1,83.93,6.87,7.32
30.0,29-31,50.0,40-60,2,16.8,14.1,83.93,7.41,7.32
30.0,29-31,50.0,40-60,3,16.8,14.1,83.93,7.11,7.32
30.0,29-31,50.0,40-60,4,16.8,14.1,83.93,6.74,7.32
30.0,29-31,70.0,61-80,2,16.8,14.1,83.93,7.32,7.32
30.0,29-31,70.0,61-80,3,16.8,14.1,83.93,7.05,7.32
30.0,29-31,70.0,61-80,4,16.8,14.1,83.93,6.67,7.32
30.0,29-31,90.0,81-100,2,16.8,14.1,83.93,7.29,7.32
30.0,29-31,90.0,81-100,3,16.8,14.1,83.93,6.96,7.32
30.0,29-31,90.0,81-100,4,16.8,14.1,83.93,6.63,7.32
33.5,32-35,50.0,40-60,2,16.8,14.1,83.93,7.09,7.32
33.5,32-35,50.0,40-60,3,16.8,14.1,83.93,6.87,7.32
33.5,32-35,50.0,40-60,4,16.8,14.1,83.93,6.52,7.32
33.5,32-35,70.0,61-80,2,16.8,14.1,83.93,7.05,7.32
33.5,32-35,70.0,61-80,3,16.8,14.1,83.93,6.76,7.32
33.5,32-35,70.0,61-80,4,16.8,14.1,83.93,6.44,7.32
33.5,32-35,90.0,81-100,2,16.8,14.1,83.93,6.96,7.32
33.5,32-35,90.0,81-100,3,16.8,14.1,83.93,6.69,7.32
33.5,32-35,90.0,81-100,4,16.8,14.1,83.93,6.33,7.32
24.0,23-25,50.0,40-60,2,13.0,10.16,78.15,5.09,4.57
24.0,23-25,50.0,40-60,3,13.0,10.16,78.15,4.79,4.57
24.0,23-25,50.0,40-60,4,13.0,10.16,78.15,4.41,4.57
24.0,23-25,70.0,61-80,2,13.0,10.16,78.15,5.0,4.57
24.0,23-25,70.0,61-80,3,13.0,10.16,78.15,4.74,4.57
24.0,23-25,70.0,61-80,4,13.0,10.16,78.15,4.39,4.57
24.0,23-25,90.0,81-100,2,13.0,10.16,78.15,4.97,4.57
24.0,23-25,90.0,81-100,3,13.0,10.16,78.15,4.58,4.57
24.0,23-25,90.0,81-100,4,13.0,10.16,78.15,4.24,4.57
27.0,26-28,50.0,40-60,2,13.0,10.16,78.15,4.92,4.57
27.0,26-28,50.0,40-60,3,13.0,10.16,78.15,4.6,4.57
27.0,26-28,50.0,40-60,4,13.0,10.16,78.15,4.2,4.57
27.0,26-28,70.0,61-80,2,13.0,10.16,78.15,4.81,4.57
27.0,26-28,70.0,61-80,3,13.0,10.16,78.15,4.59,4.57
27.0,26-28,70.0,61-80,4,13.0,10.16,78.15,4.24,4.57
27.0,26-28,90.0,81-100,2,13.0,10.16,78.15,4.76,4.57
27.0,26-28,90.0,81-100,3,13.0,10.16,78.15,4.51,4.57
27.0,26-28,90.0,81-100,4,13.0,10.16,78.15,4.13,4.57
30.0,29-31,50.0,40-60,2,13.0,10.16,78.15,4.69,4.57
30.0,29-31,50.0,40-60,3,13.0,10.16,78.15,4.35,4.57
30.0,29-31,50.0,40-60,4,13.0,10.16,78.15,4.0,4.57
30.0,29-31,70.0,61-80,2,13.0,10.16,78.15,4.6,4.57
30.0,29-31,70.0,61-80,3,13.0,10.16,78.15,4.31,4.57
30.0,29-31,70.0,61-80,4,13.0,10.16,78.15,4.0,4.57
30.0,29-31,90.0,81-100,2,13.0,10.16,78.15,4.49,4.57
30.0,29-31,90.0,81-100,3,13.0,10.16,78.15,4.28,4.57
30.0,29-31,90.0,81-100,4,13.0,10.16,78.15,4.0,4.57
33.5,32-35,50.0,40-60,2,13.0,10.16,78.15,4.35,4.57
33.5,32-35,50.0,40-60,3,13.0,10.16,78.15,4.08,4.57
33.5,32-35,50.0,40-60,4,13.0,10.16,78.15,4.0,4.57
33.5,32-35,70.0,61-80,2,13.0,10.16,78.15,4.32,4.57
33.5,32-35,70.0,61-80,3,13.0,10.16,78.15,4.06,4.57
33.5,32-35,70.0,61-80,4,13.0,10.16,78.15,4.0,4.57
33.5,32-35,90.0,81-100,2,13.0,10.16,78.15,4.26,4.57
33.5,32-35,90.0,81-100,3,13.0,10.16,78.15,4.0,4.57
33.5,32-35,90.0,81-100,4,13.0,10.16,78.15,4.0,4.57
24.0,23-25,50.0,40-60,2,17.6,14.38,81.7,7.76,7.27
24.0,23-25,50.0,40-60,3,17.6,14.38,81.7,7.49,7.27
24.0,23-25,50.0,40-60,4,17.6,14.38,81.7,7.05,7.27
24.0,23-25,70.0,61-80,2,17.6,14.38,81.7,7.69,7.27
24.0,23-25,70.0,61-80,3,17.6,14.38,81.7,7.44,7.27
24.0,23-25,70.0,61-80,4,17.6,14.38,81.7,7.04,7.27
24.0,23-25,90.0,81-100,2,17.6,14.38,81.7,7.62,7.27
24.0,23-25,90.0,81-100,3,17.6,14.38,81.7,7.37,7.27
24.0,23-25,90.0,81-100,4,17.6,14.38,81.7,6.94,7.27
27.0,26-28,50.0,40-60,2,17.6,14.38,81.7,7.56,7.27
27.0,26-28,50.0,40-60,3,17.6,14.38,81.7,7.34,7.27
27.0,26-28,50.0,40-60,4,17.6,14.38,81.7,6.99,7.27
27.0,26-28,70.0,61-80,2,17.6,14.38,81.7,7.55,7.27
27.0,26-28,70.0,61-80,3,17.6,14.38,81.7,7.25,7.27
27.0,26-28,70.0,61-80,4,17.6,14.38,81.7,6.93,7.27
27.0,26-28,90.0,81-100,2,17.6,14.38,81.7,7.49,7.27
27.0,26-28,90.0,81-100,3,17.6,14.38,81.7,7.15,7.27
27.0,26-28,90.0,81-100,4,17.6,14.38,81.7,6.77,7.27
30.0,29-31,50.0,40-60,2,17.6,14.38,81.7,7.36,7.27
30.0,29-31,50.0,40-60,3,17.6,14.38,81.7,7.1,7.27
30.0,29-31,50.0,40-60,4,17.6,14.38,81.7,6.75,7.27
30.0,29-31,70.0,61-80,2,17.6,14.38,81.7,7.36,7.27
30.0,29-31,70.0,61-80,3,17.6,14.38,81.7,7.05,7.27
30.0,29-31,70.0,61-80,4,17.6,14.38,81.7,6.67,7.27
30.0,29-31,90.0,81-100,2,17.6,14.38,81.7,7.22,7.27
30.0,29-31,90.0,81-100,3,17.6,14.38,81.7,6.96,7.27
30.0,29-31,90.0,81-100,4,17.6,14.38,81.7,6.6,7.27
33.5,32-35,50.0,40-60,2,17.6,14.38,81.7,7.08,7.27
33.5,32-35,50.0,40-60,3,17.6,14.38,81.7,6.74,7.27
33.5,32-35,50.0,40-60,4,17.6,14.38,81.7,6.47,7.27
33.5,32-35,70.0,61-80,2,17.6,14.38,81.7,7.03,7.27
33.5,32-35,70.0,61-80,3,17.6,14.38,81.7,6.72,7.27
33.5,32-35,70.0,61-80,4,17.6,14.38,81.7,6.39,7.27
33.5,32-35,90.0,81-100,2,17.6,14.38,81.7,6.97,7.27
33.5,32-35,90.0,81-100,3,17.6,14.38,81.7,6.62,7.27
33.5,32-35,90.0,81-100,4,17.6,14.38,81.7,6.33,7.27
24.0,23-25,50.0,40-60,2,18.1,14.95,82.6,8.16,7.7
24.0,23-25,50.0,40-60,3,18.1,14.95,82.6,7.85,7.7
24.0,23-25,50.0,40-60,4,18.1,14.95,82.6,7.52,7.7
24.0,23-25,70.0,61-80,2,18.1,14.95,82.6,8.15,7.7
24.0,23-25,70.0,61-80,3,18.1,14.95,82.6,7.88,7.7
24.0,23-25,70.0,61-80,4,18.1,14.95,82.6,7.51,7.7
24.0,23-25,90.0,81-100,2,18.1,14.95,82.6,8.09,7.7
24.0,23-25,90.0,81-100,3,18.1,14.95,82.6,7.71,7.7
24.0,23-25,90.0,81-100,4,18.1,14.95,82.6,7.36,7.7
27.0,26-28,50.0,40-60,2,18.1,14.95,82.6,8.04,7.7
27.0,26-28,50.0,40-60,3,18.1,14.95,82.6,7.71,7.7
27.0,26-28,50.0,40-60,4,18.1,14.95,82.6,7.41,7.7
27.0,26-28,70.0,61-80,2,18.1,14.95,82.6,8.0,7.7
27.0,26-28,70.0,61-80,3,18.1,14.95,82.6,7.73,7.7
27.0,26-28,70.0,61-80,4,18.1,14.95,82.6,7.31,7.7
27.0,26-28,90.0,81-100,2,18.1,14.95,82.6,7.9,7.7
27.0,26-28,90.0,81-100,3,18.1,14.95,82.6,7.6,7.7
27.0,26-28,90.0,81-100,4,18.1,14.95,82.6,7.22,7.7
30.0,29-31,50.0,40-60,2,18.1,14.95,82.6,7.8,7.7
30.0,29-31,50.0,40-60,3,18.1,14.95,82.6,7.48,7.7
30.0,29-31,50.0,40-60,4,18.1,14.95,82.6,7.13,7.7
30.0,29-31,70.0,61-80,2,18.1,14.95,82.6,7.73,7.7
30.0,29-31,70.0,61-80,3,18.1,14.95,82.6,7.39,7.7
30.0,29-31,70.0,61-80,4,18.1,14.95,82.6,7.09,7.7
30.0,29-31,90.0,81-100,2,18.1,14.95,82.6,7.64,7.7
30.0,29-31,90.0,81-100,3,18.1,14.95,82.6,7.31,7.7
30.0,29-31,90.0,81-100,4,18.1,14.95,82.6,6.99,7.7
33.5,32-35,50.0,40-60,2,18.1,14.95,82.6,7.49,7.7
33.5,32-35,50.0,40-60,3,18.1,14.95,82.6,7.2,7.7
33.5,32-35,50.0,40-60,4,18.1,14.95,82.6,6.82,7.7
33.5,32-35,70.0,61-80,2,18.1,14.95,82.6,7.46,7.7
33.5,32-35,70.0,61-80,3,18.1,14.95,82.6,7.18,7.7
33.5,32-35,70.0,61-80,4,18.1,14.95,82.6,6.82,7.7
33.5,32-35,90.0,81-100,2,18.1,14.95,82.6,7.41,7.7
33.5,32-35,90.0,81-100,3,18.1,14.95,82.6,7.08,7.7
33.5,32-35,90.0,81-100,4,18.1,14.95,82.6,6.73,7.7
24.0,23-25,50.0,40-60,2,15.4,12.11,78.64,6.21,5.7
24.0,23-25,50.0,40-60,3,15.4,12.11,78.64,5.87,5.7
24.0,23-25,50.0,40-60,4,15.4,12.11,78.64,5.55,5.7
24.0,23-25,70.0,61-80,2,15.4,12.11,78.64,6.12,5.7
24.0,23-25,70.0,61-80,3,15.4,12.11,78.64,5.82,5.7
24.0,23-25,70.0,61-80,4,15.4,12.11,78.64,5.51,5.7
24.0,23-25,90.0,81-100,2,15.4,12.11,78.64,6.02,5.7
24.0,23-25,90.0,81-100,3,15.4,12.11,78.64,5.73,5.7
24.0,23-25,90.0,81-100,4,15.4,12.11,78.64,5.37,5.7
27.0,26-28,50.0,40-60,2,15.4,12.11,78.64,6.02,5.7
27.0,26-28,50.0,40-60,3,15.4,12.11,78.64,5.7,5.7
27.0,26-28,50.0,40-60,4,15.4,12.11,78.64,5.39,5.7
27.0,26-28,70.0,61-80,2,15.4,12.11,78.64,6.01,5.7
27.0,26-28,70.0,61-80,3,15.4,12.11,78.64,5.71,5.7
27.0,26-28,70.0,61-80,4,15.4,12.11,78.64,5.32,5.7
27.0,26-28,90.0,81-100,2,15.4,12.11,78.64,5.95,5.7
27.0,26-28,90.0,81-100,3,15.4,12.11,78.64,5.61,5.7
27.0,26-28,90.0,81-100,4,15.4,12.11,78.64,5.24,5.7
30.0,29-31,50.0,40-60,2,15.4,12.11,78.64,5.82,5.7
30.0,29-31,50.0,40-60,3,15.4,12.11,78.64,5.51,5.7
30.0,29-31,50.0,40-60,4,15.4,12.11,78.64,5.16,5.7
30.0,29-31,70.0,61-80,2,15.4,12.11,78.64,5.71,5.7
30.0,29-31,70.0,61-80,3,15.4,12.11,78.64,5.44,5.7
30.0,29-31,70.0,61-80,4,15.4,12.11,78.64,5.13,5.7
30.0,29-31,90.0,81-100,2,15.4,12.11,78.64,5.66,5.7
30.0,29-31,90.0,81-100,3,15.4,12.11,78.64,5.38,5.7
30.0,29-31,90.0,81-100,4,15.4,12.11,78.64,5.02,5.7
33.5,32-35,50.0,40-60,2,15.4,12.11,78.64,5.54,5.7
33.5,32-35,50.0,40-60,3,15.4,12.11,78.64,5.19,5.7
33.5,32-35,50.0,40-60,4,15.4,12.11,78.64,4.87,5.7
33.5,32-35,70.0,61-80,2,15.4,12.11,78.64,5.42,5.7
33.5,32-35,70.0,61-80,3,15.4,12.11,78.64,5.18,5.7
33.5,32-35,70.0,61-80,4,15.4,12.11,78.64,4.83,5.7
33.5,32-35,90.0,81-100,2,15.4,12.11,78.64,5.33,5.7
33.5,32-35,90.0,81-100,3,15.4,12.11,78.64,5.1,5.7
33.5,32-35,90.0,81-100,4,15.4,12.11,78.64,4.72,5.7
24.0,23-25,50.0,40-60,2,15.0,11.79,78.6,5.95,5.51
24.0,23-25,50.0,40-60,3,15.0,11.79,78.6,5.68,5.51
24.0,23-25,50.0,40-60,4,15.0,11.79,78.6,5.31,5.51
24.0,23-25,70.0,61-80,2,15.0,11.79,78.6,5.93,5.51
24.0,23-25,70.0,61-80,3,15.0,11.79,78.6,5.63,5.51
24.0,23-25,70.0,61-80,4,15.0,11.79,78.6,5.31,5.51
24.0,23-25,90.0,81-100,2,15.0,11.79,78.6,5.89,5.51
24.0,23-25,90.0,81-100,3,15.0,11.79,78.6,5.57,5.51
24.0,23-25,90.0,81-100,4,15.0,11.79,78.6,5.16,5.51
27.0,26-28,50.0,40-60,2,15.0,11.79,78.6,5.88,5.51
27.0,26-28,50.0,40-60,3,15.0,11.79,78.6,5.56,5.51
27.0,26-28,50.0,40-60,4,15.0,11.79,78.6,5.14,5.51
27.0,26-28,70.0,61-80,2,15.0,11.79,78.6,5.82,5.51
27.0,26-28,70.0,61-80,3,15.0,11.79,78.6,5.46,5.51
27.0,26-28,70.0,61-80,4,15.0,11.79,78.6,5.15,5.51
27.0,26-28,90.0,81-100,2,15.0,11.79,78.6,5.71,5.51
27.0,26-28,90.0,81-100,3,15.0,11.79,78.6,5.4,5.51
27.0,26-28,90.0,81-100,4,15.0,11.79,78.6,5.1,5.51
30.0,29-31,50.0,40-60,2,15.0,11.79,78.6,5.59,5.51
30.0,29-31,50.0,40-60,3,15.0,11.79,78.6,5.26,5.51
30.0,29-31,50.0,40-60,4,15.0,11.79,78.6,4.99,5.51
30.0,29-31,70.0,61-80,2,15.0,11.79,78.6,5.59,5.51
30.0,29-31,70.0,61-80,3,15.0,11.79,78.6,5.27,5.51
30.0,29-31,70.0,61-80,4,15.0,11.79,78.6,4.9,5.51
30.0,29-31,90.0,81-100,2,15.0,11.79,78.6,5.43,5.51
30.0,29-31,90.0,81-100,3,15.0,11.79,78.6,5.2,5.51
30.0,29-31,90.0,81-100,4,15.0,11.79,78.6,4.78,5.51
33.5,32-35,50.0,40-60,2,15.0,11.79,78.6,5.28,5.51
33.5,32-35,50.0,40-60,3,15.0,11.79,78.6,5.02,5.51
33.5,32-35,50.0,40-60,4,15.0,11.79,78.6,4.64,5.51
33.5,32-35,70.0,61-80,2,15.0,11.79,78.6,5.22,5.51
33.5,32-35,70.0,61-80,3,15.0,11.79,78.6,4.96,5.51
33.5,32-35,70.0,61-80,4,15.0,11.79,78.6,4.58,5.51
33.5,32-35,90.0,81-100,2,15.0,11.79,78.6,5.16,5.51
33.5,32-35,90.0,81-100,3,15.0,11.79,78.6,4.85,5.51
33.5,32-35,90.0,81-100,4,15.0,11.79,78.6,4.51,5.51
24.0,23-25,50.0,40-60,2,16.4,12.95,78.96,6.7,6.2
24.0,23-25,50.0,40-60,3,16.4,12.95,78.96,6.41,6.2
24.0,23-25,50.0,40-60,4,16.4,12.95,78.96,6.03,6.2
24.0,23-25,70.0,61-80,2,16.4,12.95,78.96,6.63,6.2
24.0,23-25,70.0,61-80,3,16.4,12.95,78.96,6.28,6.2
24.0,23-25,70.0,61-80,4,16.4,12.95,78.96,5.94,6.2
24.0,23-25,90.0,81-100,2,16.4,12.95,78.96,6.53,6.2
24.0,23-25,90.0,81-100,3,16.4,12.95,78.96,6.25,6.2
24.0,23-25,90.0,81-100,4,16.4,12.95,78.96,5.92,6.2
27.0,26-28,50.0,40-60,2,16.4,12.95,78.96,6.54,6.2
27.0,26-28,50.0,40-60,3,16.4,12.95,78.96,6.22,6.2
27.0,26-28,50.0,40-60,4,16.4,12.95,78.96,5.84,6.2
27.0,26-28,70.0,61-80,2,16.4,12.95,78.96,6.51,6.2
27.0,26-28,70.0,61-80,3,16.4,12.95,78.96,6.17,6.2
27.0,26-28,70.0,61-80,4,16.4,12.95,78.96,5.85,6.2
27.0,26-28,90.0,81-100,2,16.4,12.95,78.96,6.4,6.2
27.0,26-28,90.0,81-100,3,16.4,12.95,78.96,6.12,6.2
27.0,26-28,90.0,81-100,4,16.4,12.95,78.96,5.79,6.2
30.0,29-31,50.0,40-60,2,16.4,12.95,78.96,6.33,6.2
30.0,29-31,50.0,40-60,3,16.4,12.95,78.96,5.99,6.2
30.0,29-31,50.0,40-60,4,16.4,12.95,78.96,5.64,6.2
30.0,29-31,70.0,61-80,2,16.4,12.95,78.96,6.22,6.2
30.0,29-31,70.0,61-80,3,16.4,12.95,78.96,5.98,6.2
30.0,29-31,70.0,61-80,4,16.4,12.95,78.96,5.59,6.2
30.0,29-31,90.0,81-100,2,16.4,12.95,78.96,6.12,6.2
30.0,29-31,90.0,81-100,3,16.4,12.95,78.96,5.85,6.2
30.0,29-31,90.0,81-100,4,16.4,12.95,78.96,5.47,6.2
33.5,32-35,50.0,40-60,2,16.4,12.95,78.96,6.01,6.2
33.5,32-35,50.0,40-60,3,16.4,12.95,78.96,5.72,6.2
33.5,32-35,50.0,40-60,4,16.4,12.95,78.96,5.34,6.2
33.5,32-35,70.0,61-80,2,16.4,12.95,78.96,5.92,6.2
33.5,32-35,70.0,61-80,3,16.4,12.95,78.96,5.7,6.2
33.5,32-35,70.0,61-80,4,16.4,12.95,78.96,5.34,6.2
33.5,32-35,90.0,81-100,2,16.4,12.95,78.96,5.91,6.2
33.5,32-35,90.0,81-100,3,16.4,12.95,78.96,5.57,6.2
33.5,32-35,90.0,81-100,4,16.4,12.95,78.96,5.26,6.2
24.0,23-25,50.0,40-60,2,17.0,14.14,83.18,7.75,7.27
24.0,23-25,50.0,40-60,3,17.0,14.14,83.18,7.42,7.27
24.0,23-25,50.0,40-60,4,17.0,14.14,83.18,7.06,7.27
24.0,23-25,70.0,61-80,2,17.0,14.14,83.18,7.68,7.27
24.0,23-25,70.0,61-80,3,17.0,14.14,83.18,7.36,7.27
24.0,23-25,70.0,61-80,4,17.0,14.14,83.18,7.1,7.27
24.0,23-25,90.0,81-100,2,17.0,14.14,83.18,7.57,7.27
24.0,23-25,90.0,81-100,3,17.0,14.14,83.18,7.31,7.27
24.0,23-25,90.0,81-100,4,17.0,14.14,83.18,6.97,7.27
27.0,26-28,50.0,40-60,2,17.0,14.14,83.18,7.58,7.27
27.0,26-28,50.0,40-60,3,17.0,14.14,83.18,7.31,7.27
27.0,26-28,50.0,40-60,4,17.0,14.14,83.18,6.91,7.27
27.0,26-28,70.0,61-80,2,17.0,14.14,83.18,7.58,7.27
27.0,26-28,70.0,61-80,3,17.0,14.14,83.18,7.23,7.27
27.0,26-28,70.0,61-80,4,17.0,14.14,83.18,6.91,7.27
27.0,26-28,90.0,81-100,2,17.0,14.14,83.18,7.49,7.27
27.0,26-28,90.0,81-100,3,17.0,14.14,83.18,7.21,7.27
27.0,26-28,90.0,81-100,4,17.0,14.14,83.18,6.85,7.27
30.0,29-31,50.0,40-60,2,17.0,14.14,83.18,7.37,7.27
30.0,29-31,50.0,40-60,3,17.0,14.14,83.18,7.05,7.27
30.0,29-31,50.0,40-60,4,17.0,14.14,83.18,6.71,7.27
30.0,29-31,70.0,61-80,2,17.0,14.14,83.18,7.34,7.27
30.0,29-31,70.0,61-80,3,17.0,14.14,83.18,7.05,7.27
30.0,29-31,70.0,61-80,4,17.0,14.14,83.18,6.62,7.27
30.0,29-31,90.0,81-100,2,17.0,14.14,83.18,7.22,7.27
30.0,29-31,90.0,81-100,3,17.0,14.14,83.18,6.96,7.27
30.0,29-31,90.0,81-100,4,17.0,14.14,83.18,6.57,7.27
33.5,32-35,50.0,40-60,2,17.0,14.14,83.18,7.06,7.27
33.5,32-35,50.0,40-60,3,17.0,14.14,83.18,6.77,7.27
33.5,32-35,50.0,40-60,4,17.0,14.14,83.18,6.44,7.27
33.5,32-35,70.0,61-80,2,17.0,14.14,83.18,7.08,7.27
33.5,32-35,70.0,61-80,3,17.0,14.14,83.18,6.73,7.27
33.5,32-35,70.0,61-80,4,17.0,14.14,83.18,6.35,7.27
33.5,32-35,90.0,81-100,2,17.0,14.14,83.18,6.92,7.27
33.5,32-35,90.0,81-100,3,17.0,14.14,83.18,6.6,7.27
33.5,32-35,90.0,81-100,4,17.0,14.14,83.18,6.31,7.27
24.0,23-25,50.0,40-60,2,16.6,13.44,80.96,7.13,6.65
24.0,23-25,50.0,40-60,3,16.6,13.44,80.96,6.8,6.65
24.0,23-25,50.0,40-60,4,16.6,13.44,80.96,6.5,6.65
24.0,23-25,70.0,61-80,2,16.6,13.44,80.96,7.1,6.65
24.0,23-25,70.0,61-80,3,16.6,13.44,80.96,6.76,6.65
24.0,23-25,70.0,61-80,4,16.6,13.44,80.96,6.41,6.65
24.0,23-25,90.0,81-100,2,16.6,13.44,80.96,7.05,6.65
24.0,23-25,90.0,81-100,3,16.6,13.44,80.96,6.69,6.65
24.0,23-25,90.0,81-100,4,16.6,13.44,80.96,6.38,6.65
27.0,26-28,50.0,40-60,2,16.6,13.44,80.96,6.98,6.65
